SMILES,LD50,Name,BertzCT,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HeavyAtomCount,HeavyAtomMolWt,Kappa3,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,SMR_VSA10,SlogP_VSA12,SlogP_VSA5,VSA_EState4,VSA_EState9,qed,n_measurements,MW
CC(C)=CC(=O)OC1CCC2(C=O)C3CCC4(C)C(c5ccc(=O)oc5)CCC4(O)C3CCC2(O)C1,5.457,"[10-formyl-5,14-dihydroxy-13-methyl-17-(6-oxopyran-3-yl)-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-3-yl] 3-methylbut-2-enoate",1114.181902,12.32457544,10.51339303,10.51339303,8.768858806,8.768858806,36,460.312,3.56633244,0.33507878,0.33507878,-1.254929614,-0.459103024,4.0529,498.616,7,2,7,5,12.25546581,0.0,90.03996374,-2.196065864,0.0,0.365613758,1,498.6160000000003
CC(C)=CC(C)(C)COC(=O)C(C)C,1.578,"2,2,4-trimethylpent-3-enyl 2-methylpropanoate",220.4762284,4.972680299,1.737253013,1.737253013,1.246941431,1.246941431,14,176.13,5.78720599,0.307892349,0.307892349,-0.124785998,-0.464582826,3.178,198.306,2,0,2,0,5.969305288,0.0,41.5424232,1.179834184,0.0,0.512028396,1,198.30599999999998
CC(C)=CC(N)=O,1.445,3-methylbut-2-enamide,100.6477818,1.624056764,0.430934033,0.430934033,0.284517797,0.284517797,7,90.061,5.21,0.240827321,0.240827321,-0.375,-0.366116386,0.4379,99.133,1,1,2,0,5.907179729,0.0,13.8474744,5.715555556,0.0,0.476018359,1,99.13300000000001
CC(C)=CC(NC(=O)C1=C([O-])c2sc(Cl)cc2S(=O)(=O)N1C)[n+]1ccccc1,4.643,"6-chloro-2-methyl-3-[(3-methyl-1-pyridin-1-ium-1-ylbut-2-enyl)carbamoyl]-1,1-dioxothieno[2,3-e]thiazin-4-olate",1087.288926,10.00036151,4.087652561,7.261149849,2.778194161,5.714638414,28,421.802,3.647139483,0.272706211,0.272706211,-4.032131139,-0.869924718,1.6332,439.946,5,1,10,3,44.62736152,22.93772577,24.89039721,0.476508016,-2.849358557,0.578426266,1,439.94600000000014
CC(C)=CC1C(=O)OC(=O)C1(C=C(C)C)C=C(C)C,2.446,"3,3,4-tris(2-methylprop-1-enyl)oxolane-2,5-dione",462.1234352,5.806631356,2.870417262,2.870417262,2.398894222,2.398894222,19,240.173,3.221626235,0.328240932,0.328240932,-0.994027778,-0.391741,3.571,262.349,3,0,3,1,11.93861058,0.0,41.5424232,1.962406935,0.0,0.443428131,1,262.349
CC(C)=CC1C(C(=O)Cl)C1(C)C,2.669,"2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carbonyl chloride",236.2231344,4.745471455,2.668090812,2.903187915,1.781333908,2.198279253,12,171.562,1.559160313,0.225390866,0.225390866,-0.19212963,-0.280974026,2.9902,186.682,1,0,2,1,16.84336666,11.60093989,27.6949488,1.337330247,0.0,0.478834952,1,186.682
CC(C)=CC1C(C(=O)O)C1(C)C,1.828,"2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylic acid",234.2231344,4.407076133,2.689627583,2.689627583,1.819529428,1.819529428,12,152.108,1.379953993,0.307180759,0.307180759,-0.664351852,-0.480994938,2.3094,,1,1,2,1,5.969305288,0.0,27.6949488,1.166805556,0.0,0.642278216,1,168.23599999999996
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,3.072,"[cyano-(3-phenoxyphenyl)methyl] 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",920.3664893,8.002468981,5.168517619,5.168517619,3.522165865,3.522165865,28,350.268,4.255482205,0.311283712,0.311283712,-0.962429243,-0.457370815,5.82518,375.468,4,0,4,3,5.969305288,0.0,39.36236668,1.62923388,0.0,0.471002922,1,375.4680000000001
CC(C)=CC1C(C(=O)OC2CC(=O)C(C3C=CCC3)=C2C)C1(C)C,2.367,"(3-cyclopent-2-en-1-yl-2-methyl-4-oxocyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",658.5713421,8.330351139,5.898441392,5.898441392,4.338672838,4.338672838,24,300.228,2.892933492,0.310236646,0.310236646,-0.36319161,-0.457090802,4.3921,328.452,3,0,3,3,11.75255023,0.0,53.88115087,3.024430098,0.0,0.567581876,1,328.4520000000001
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,1.83,"(1,3-dioxo-4,5,6,7-tetrahydroisoindol-2-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",638.8542727,7.863860927,5.487868101,5.487868101,3.928642129,3.928642129,24,306.212,2.698255548,0.311362469,0.311362469,-0.325951909,-0.443412061,2.9649,331.412,4,0,5,3,17.78366475,0.0,53.37823529,2.280834728,0.0,0.451244989,1,331.4120000000001
CC(C)=CC1C(C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C,1.351,"(6-chloro-1,3-benzodioxol-5-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",673.844313,7.380628298,4.5890535,4.940902011,3.106571248,3.314778206,23,315.647,3.045686304,0.309956963,0.309956963,-0.174783793,-0.460506525,4.3503,336.815,4,0,5,3,17.57024518,11.60093989,33.25840029,1.894642369,0.0,0.605383577,1,336.8150000000001
CC(C)=CC1C(C(=O)OCc2ccc(C)cc2C)C1(C)C,0.855,"(2,4-dimethylphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",577.2291919,7.106488139,4.545535435,4.545535435,3.044445647,3.044445647,21,260.207,3.368679496,0.309956259,0.309956259,-0.067152778,-0.460555088,4.58504,286.415,2,0,2,2,5.969305288,0.0,44.38530327,4.785732723,0.0,0.597719909,1,286.415
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,3.0825,"(5-benzylfuran-3-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",763.5798371,7.760192075,4.987841259,4.987841259,3.433908458,3.433908458,25,312.239,4.036552724,0.309957973,0.309957973,-0.112676506,-0.46857681,5.152,338.447,3,0,3,3,5.969305288,0.0,44.5820992,3.331854708,0.0,0.539835014,2,338.44700000000006
CC(C)=CC1CC(C)=CCO1,1.484,"4-methyl-2-(2-methylprop-1-enyl)-3,6-dihydro-2h-pyran",185.0494581,3.370402921,1.78448185,1.78448185,1.252388736,1.252388736,11,136.109,2.892806122,0.079897388,0.079897388,0.324074074,-0.369752528,2.6878,152.237,1,0,1,1,0.0,0.0,27.19203322,2.780972222,0.0,0.524802108,1,152.23699999999997
CC(C)=CCC(CCN(C)C)(C(N)=O)c1cccc2ccccc12,3.356,2-[2-(dimethylamino)ethyl]-5-methyl-2-naphthalen-1-ylhex-4-enamide,739.0920846,7.011941043,4.621433437,4.621433437,3.13874297,3.13874297,24,296.244,3.84976926,0.22796537,0.22796537,-0.692060185,-0.368891683,3.8709,324.468,2,1,3,2,16.67962816,0.0,32.25256914,7.522834415,4.047150416,0.785903867,1,324.4680000000001
CC(C)=CCC(CCN1CCCC1)(C(N)=O)c1cccc2ccccc12,3.693,5-methyl-2-naphthalen-1-yl-2-(2-pyrrolidin-1-ylethyl)hex-4-enamide,795.4649183,7.757412685,5.689130905,5.689130905,4.079480645,4.079480645,26,320.266,3.830142611,0.227965374,0.227965374,-0.665949074,-0.368891683,4.4051,350.506,2,1,3,3,16.67962816,0.0,45.09421238,7.701799414,0.0,0.752161683,1,350.50600000000003
CC(C)=CCC(CCN1CCCCC1)(C(N)=O)c1cccc2ccccc12,3.806,5-methyl-2-naphthalen-1-yl-2-(2-piperidin-1-ylethyl)hex-4-enamide,810.7459095,8.110966076,5.939130905,5.939130905,4.256257341,4.256257341,27,332.277,4.411908631,0.227965374,0.227965374,-0.671051115,-0.368891683,4.7952,364.533,2,1,3,3,16.67962816,0.0,51.51503401,7.731832404,0.0,0.71773259,1,364.533
CC(C)=CCC(CCN1CCOCC1)(C(N)=O)c1cccc2ccccc12,3.316,5-methyl-2-(2-morpholin-4-ylethyl)-2-naphthalen-1-ylhex-4-enamide,814.7430845,7.662678339,5.59415246,5.59415246,3.898020659,3.898020659,27,336.265,4.395328047,0.227965374,0.227965374,-0.711867441,-0.37879274,3.6415,366.505,3,1,4,3,16.67962816,0.0,32.25256914,7.61507472,0.0,0.761310068,1,366.505
CC(C)=CCC/C(C)=C/C=O,1.487,"(2e)-3,7-dimethylocta-2,6-dienal",171.3117986,2.96925165,1.443820171,1.443820171,0.788002056,0.788002056,11,136.109,7.042355753,0.142280852,0.142280852,0.845089758,-0.298565661,2.878,152.237,1,0,1,0,6.286160523,0.0,33.61285484,2.487410242,0.0,0.343706462,1,152.237
CC(C)=CCC/C(C)=C/CC/C(=C/CC/C(C)=C\CO)CO,1.449,"(2z,6z)-2-[(3e)-4,8-dimethylnona-3,7-dienyl]-6-methylocta-2,6-diene-1,8-diol",407.4231813,6.201513954,3.664039236,3.664039236,2.202072175,2.202072175,22,272.218,12.6078892,0.064137214,0.064137214,0.110338033,-0.39229737,5.0968,306.49,2,2,2,0,0.0,0.0,66.21987854,5.121809143,0.0,0.521518134,1,306.49
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,1.569,"(2e,6e)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",265.1595388,4.642352501,2.562484212,2.562484212,1.494715104,1.494715104,16,196.164,9.724281562,0.061443511,0.061443511,0.161806877,-0.39229737,4.3979,222.372,1,1,1,0,0.0,0.0,53.37823529,4.138583807,0.0,0.633030164,1,222.37199999999996
CC(C)=CCC/C(C)=C/CO,1.632,"(2e)-3,7-dimethylocta-2,6-dien-1-ol",150.2557124,3.053200551,1.531009798,1.531009798,0.846413707,0.846413707,11,136.109,7.335554907,0.061443511,0.061443511,0.167316232,-0.39229737,2.6714,154.253,1,1,1,0,0.0,0.0,33.61285484,2.631294879,0.0,0.617131293,1,154.253
CC(C)=CCC/C(C)=C\C#N,1.683,"(2z)-3,7-dimethylocta-2,6-dienenitrile",199.4028919,2.939939232,1.402210355,1.402210355,0.770876871,0.770876871,11,134.117,6.860272336,0.091094802,0.091094802,0.99875,-0.193100498,3.20268,149.237,1,0,1,0,0.0,0.0,33.61285484,2.499775605,0.0,0.44624045,1,149.237
CC(C)=CCC/C(C)=C\C(=O)O,1.658,"(2z)-3,7-dimethylocta-2,6-dienoic acid",207.8784691,3.149077455,1.46113592,1.46113592,0.871469103,0.871469103,12,152.108,7.061731844,0.327743437,0.327743437,-0.856759259,-0.478074936,2.7637,168.236,1,1,2,0,5.969305288,0.0,33.61285484,2.192708333,0.0,0.517362555,1,168.236
CC(C)=CCC/C(C)=C\C=O,2.484,"(2z)-3,7-dimethylocta-2,6-dienal",171.3117986,2.96925165,1.443820171,1.443820171,0.788002056,0.788002056,11,136.109,7.042355753,0.142280852,0.142280852,0.845089758,-0.298565661,2.878,152.237,1,0,1,0,6.286160523,0.0,33.61285484,2.487410242,0.0,0.343706462,1,152.237
CC(C)=CCC/C(C)=C\CO,1.535,"(2z)-3,7-dimethylocta-2,6-dien-1-ol",150.2557124,3.053200551,1.531009798,1.531009798,0.846413707,0.846413707,11,136.109,7.335554907,0.061443511,0.061443511,0.167316232,-0.39229737,2.6714,154.253,1,1,1,0,0.0,0.0,33.61285484,2.631294879,0.0,0.617131293,1,154.253
CC(C)=CCC1=C(O)C(C(=O)CC(C)C)=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O,3.618,"3,5-dihydroxy-2-(3-methylbutanoyl)-4,6,6-tris(3-methylbut-2-enyl)cyclohexa-2,4-dien-1-one",812.2593762,9.439940922,5.225940654,5.225940654,3.457544714,3.457544714,30,376.282,6.070326263,0.176705254,0.176705254,-1.284164305,-0.510306033,6.8638,414.586,4,2,4,1,11.56648989,0.0,81.07318409,1.873267589,0.0,0.403953126,1,414.58600000000024
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.378,"4-(3-methylbut-2-enyl)-1,2-diphenylpyrazolidine-3,5-dione",707.2405624,6.040942984,3.977025556,3.977025556,2.776970607,2.776970607,24,300.232,2.95138372,0.258696176,0.258696176,-0.68026644,-0.271665442,3.9539,320.392,2,0,4,3,23.18913201,0.0,20.26829602,2.485026245,0.0,0.631923018,1,320.3920000000001
CC(C)=CCCC(C)CC#N,1.455,"3,7-dimethyloct-6-enenitrile",158.2018156,3.326234427,1.65180061,1.65180061,0.914425153,0.914425153,11,134.117,7.123257191,0.062405439,0.062405439,0.551481481,-0.198336481,3.28258,151.253,1,0,1,0,0.0,0.0,40.03367647,1.36959042,0.0,0.565505588,1,151.25300000000001
CC(C)=CCCC(C)CC(=O)O,1.814,"3,7-dimethyloct-6-enoic acid",166.6773929,3.561859088,1.735133943,1.735133943,1.056684051,1.056684051,12,152.108,7.318577633,0.303111416,0.303111416,-0.694722222,-0.481222935,2.8436,170.252,1,1,2,0,5.969305288,0.0,40.03367647,1.303263889,0.0,0.644036667,1,170.252
CC(C)=CCCC(C)CC=O,1.804,"3,7-dimethyloct-6-enal",131.8082035,3.366365326,1.710645776,1.710645776,0.938643822,0.938643822,11,136.109,7.305232588,0.11975637,0.11975637,0.544537037,-0.303391691,2.9579,154.253,1,0,1,0,6.286160523,0.0,40.03367647,1.364169501,0.0,0.439268734,1,154.25300000000001
CC(C)=CCCC(C)CCO,1.656,"3,7-dimethyloct-6-en-1-ol",112.0411847,3.476278331,1.833950529,1.833950529,1.02125037,1.02125037,11,136.109,7.598269256,0.043306672,0.043306672,0.329353269,-0.396365893,2.7513,156.269,1,1,1,0,0.0,0.0,40.03367647,1.389998583,0.0,0.606746373,1,156.269
CC(C)=CCCC(C)CCOC=O,1.341,"3,7-dimethyloct-6-enyl formate",157.473214,3.71968739,2.008594726,2.008594726,1.1182022,1.1182022,13,164.119,9.121649676,0.29257569,0.29257569,0.516680419,-0.467890042,2.932,184.279,2,0,2,0,6.472220865,0.0,40.03367647,1.371612523,0.0,0.345265946,1,184.279
CC(C)=CCCC1=CCC(C=O)CC1,1.44,4-(4-methylpent-3-enyl)cyclohex-3-ene-1-carbaldehyde,243.9611777,4.353061799,2.756006114,2.756006114,1.805643731,1.805643731,14,172.142,3.905518534,0.122889487,0.122889487,0.293706801,-0.303076608,3.6582,192.302,1,0,1,1,6.286160523,0.0,45.95158251,2.937756939,0.0,0.490500874,1,192.302
CC(C)=CCN(CC=C(C)C)CCC(C(N)=O)c1cccc2ccccc12,3.014,4-[bis(3-methylbut-2-enyl)amino]-2-naphthalen-1-ylbutanamide,801.894989,7.634529984,4.791691133,4.791691133,3.197478711,3.197478711,27,332.277,6.368103147,0.224533708,0.224533708,-0.280549887,-0.369145919,5.0332,364.533,2,1,3,2,16.67962816,0.0,45.59712796,9.448295232,0.0,0.634146151,1,364.533
CC(C)=CCN(CC=C(C)C)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,3.184,2-[2-[bis(3-methylbut-2-enyl)amino]ethyl]-5-methyl-2-naphthalen-1-ylhex-4-enamide,977.4937485,9.531189509,6.005916154,6.005916154,3.953707102,3.953707102,32,392.332,6.929233522,0.227965377,0.227965377,-0.757608655,-0.368891683,6.5437,432.652,2,1,3,2,16.67962816,0.0,59.94751794,10.2681144,0.0,0.409583375,1,432.65200000000016
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,2.41,"(1r,9r,13r)-1,13-dimethyl-10-(3-methylbut-2-enyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",572.9291276,7.345474424,5.841357076,5.841357076,4.221946904,4.221946904,21,258.215,2.397577876,0.115391588,0.115391588,0.206809099,-0.507955658,3.8826,285.431,2,1,2,3,0.0,0.0,45.24267341,4.420266814,0.0,0.833525925,1,285.43100000000004
CC(C)=CCO,2.027,3-methylbut-2-en-1-ol,50.95878456,1.4640486,0.499535383,0.499535383,0.182574186,0.182574186,6,76.054,3.7,0.061433186,0.061433186,0.168981481,-0.392297553,0.9449,86.134,1,1,1,0,0.0,0.0,13.8474744,1.164351852,0.0,0.470809199,1,86.134
CC(C)=CCOC(=O)c1ccccc1,1.607,3-methylbut-2-enyl benzoate,321.4347828,3.245961531,1.715500635,1.715500635,0.94158964,0.94158964,14,176.13,3.435837117,0.33793432,0.33793432,-0.274907407,-0.457854976,2.8096,190.242,2,0,2,1,5.969305288,0.0,24.20546308,1.736590556,0.0,0.540831013,1,190.24200000000002
CC(C)=CCOC(=O)c1ccccc1O,1.809,3-methylbut-2-enyl 2-hydroxybenzoate,376.2085511,3.397085185,1.829972848,1.829972848,1.008023581,1.008023581,15,192.129,3.461139916,0.341724968,0.341724968,-0.508703704,-0.507052797,2.5152,206.241,3,1,3,1,5.969305288,0.0,24.20546308,1.277536796,0.0,0.610205524,1,206.241
CC(C)=CCl,1.307,1-chloro-2-methylprop-1-ene,41.60964047,1.404677105,0.21821789,0.654653671,0.0,0.0,5,83.497,4.03,0.002884801,0.002884801,1.145061728,-0.093025622,2.1489,90.553,0,0,1,0,11.60093989,11.60093989,13.8474744,2.700617284,0.0,0.427628331,1,90.553
CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,1.854,"(1,3-dioxo-4,5,6,7-tetrahydroisoindol-2-yl)methyl (1r,3r)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",638.8542727,7.863860927,5.487868101,5.487868101,3.928642129,3.928642129,24,306.212,2.698255548,0.311362469,0.311362469,-0.325951909,-0.443412061,2.9649,331.412,4,0,5,3,17.78366475,0.0,53.37823529,2.280834728,0.0,0.451244989,1,331.4120000000001
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,2.435,"(5-benzylfuran-3-yl)methyl (1r,3r)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",763.5798371,7.760192075,4.987841259,4.987841259,3.433908458,3.433908458,25,312.239,4.036552724,0.309957973,0.309957973,-0.112676506,-0.46857681,5.152,338.447,3,0,3,3,5.969305288,0.0,44.5820992,3.331854708,0.0,0.539835014,1,338.44700000000006
CC(C)=C[C@H]1C[C@@H](C)CCO1,1.555,"(2r,4s)-4-methyl-2-(2-methylprop-1-enyl)oxane",144.9517669,3.782808549,2.096480296,2.096480296,1.491006235,1.491006235,11,136.109,3.064164313,0.076028726,0.076028726,0.392361111,-0.374127888,2.7677,154.253,1,0,1,1,0.0,0.0,33.61285484,1.364907407,0.0,0.527608991,1,154.253
CC(C)=Cc1ccc(C(C)C(=O)O)cc1,2.198,2-[4-(2-methylprop-1-enyl)phenyl]propanoic acid,370.0273559,3.948280008,2.262234689,2.262234689,1.356821784,1.356821784,15,188.141,3.239686694,0.310185355,0.310185355,-0.787070211,-0.480788502,3.2979,204.269,1,1,2,1,12.04532539,0.0,37.81602063,3.179424026,0.0,0.819787743,1,204.26899999999998
CC(C)=NN=C(C)C,2.424,n-(propan-2-ylideneamino)propan-2-imine,98.490225,2.094427191,0.45,0.45,0.2,0.2,8,100.08,5.34,0.034363601,0.034363601,0.991851852,-0.160814085,1.863,112.176,2,0,2,0,11.42337001,0.0,27.6949488,1.983703704,0.0,0.365167975,1,112.17599999999999
CC(C)=NNC(=O)CSc1cc(Oc2ccc(C)cc2)ncn1,2.565,2-[6-(4-methylphenoxy)pyrimidin-4-yl]sulfanyl-n-(propan-2-ylideneamino)acetamide,697.4813528,5.987895028,2.615659441,3.541212203,1.530562043,2.179915705,23,312.269,6.07388917,0.249973934,0.249973934,-0.184430377,-0.43889276,3.18142,330.413,6,1,7,2,23.38074968,11.76188495,19.41092589,4.416015786,0.0,0.380883268,1,330.413
CC(C)=NNC(=O)CSc1cc(Oc2ccc(Cl)cc2)ncn1,2.892,2-[6-(4-chlorophenoxy)pyrimidin-4-yl]sulfanyl-n-(propan-2-ylideneamino)acetamide,702.8779939,6.065198429,2.408314265,3.585843342,1.426889455,2.202231275,23,335.711,6.25337947,0.249973934,0.249973934,-0.199090871,-0.438891292,3.5264,350.831,6,1,8,2,34.98168957,23.36282484,13.8474744,3.234632403,0.0,0.373067042,1,350.831
CC(C)=NNC(=O)CSc1cc(Oc2ccc(F)cc2)ncn1,2.944,2-[6-(4-fluorophenoxy)pyrimidin-4-yl]sulfanyl-n-(propan-2-ylideneamino)acetamide,702.8779939,5.628762649,2.408314265,3.333867027,1.426889455,2.076243117,23,319.256,6.030809348,0.249973934,0.249973934,-0.340491115,-0.438889494,3.0121,334.376,6,1,8,2,23.38074968,11.76188495,13.8474744,3.194337276,0.0,0.380246914,1,334.37600000000003
CC(C)=NNC(=O)CSc1cc(Oc2ccccc2)ncn1,2.469,2-(6-phenoxypyrimidin-4-yl)sulfanyl-n-(propan-2-ylideneamino)acetamide,657.6018401,5.487895028,2.337881663,3.263434425,1.412788022,2.062141684,22,300.258,5.529281251,0.249973934,0.249973934,-0.184870383,-0.438893108,2.873,316.386,6,1,7,2,23.38074968,11.76188495,13.8474744,3.251014307,0.0,0.383669341,1,316.386
CC(C)=NNC(N)=S,3.432,(propan-2-ylideneamino)thiourea,114.4518304,1.974897569,0.389701766,0.480988859,0.166900033,0.21254358,8,122.132,5.36,0.183799875,0.183799875,0.200185185,-0.374896214,0.2154,131.204,2,2,4,0,23.04199533,12.21787344,13.8474744,8.396851852,0.0,0.303801816,1,131.204
CC(C)=NOC(=O)Nc1ccccc1,2.096,(propan-2-ylideneamino) n-phenylcarbamate,329.2350519,2.908270664,1.331317787,1.331317787,0.794901855,0.794901855,14,180.122,3.709251258,0.43733021,0.297868824,-0.585740741,-0.297868824,2.6309,192.218,3,1,4,1,17.49231135,0.0,13.8474744,1.370062778,0.0,0.444565393,1,192.21800000000002
CC(C)=NOCCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,1.948,2-(propan-2-ylideneamino)oxyethyl (2r)-2-[4-(6-chloroquinoxalin-2-yl)oxyphenoxy]propanoate,1068.434364,7.15047985,3.839184554,4.074281657,2.446913372,2.613256927,31,421.711,6.820510154,0.346654054,0.346654054,-0.776519078,-0.479029203,4.7984,443.887,8,0,9,3,34.31533162,11.60093989,20.7712116,2.146749809,0.0,0.202826706,1,443.88700000000017
CC(C)=O,1.001,propan-2-one,26.26466251,0.90824829,0.0,0.0,0.0,0.0,4,52.032,6.883957759,0.126267944,0.126267944,0.166666667,-0.300343903,0.5953,58.08,1,0,1,0,5.783244946,0.0,13.8474744,0.0,0.0,0.398236962,1,58.080000000000005
CC(C)C#N,3.141,2-methylpropanenitrile,49.1585155,1.283799983,0.25819889,0.25819889,0.0,0.0,5,62.051,3.49,0.064945717,0.064945717,0.189814815,-0.198057275,1.16598,69.107,1,0,1,0,0.0,0.0,13.8474744,0.0,0.0,0.418494417,1,69.107
CC(C)C(=O)C(C)C,1.509,"2,4-dimethylpentan-3-one",72.38761556,2.711770004,1.138071187,1.138071187,0.666666667,0.666666667,8,100.076,2.101967961,0.137436572,0.137436572,0.203703704,-0.299134509,1.8675,114.188,1,0,1,0,5.783244946,0.0,27.6949488,0.0,0.0,0.535255689,1,114.18799999999997
CC(C)C(=O)N(C)C(=O)Oc1cccc(C(C)C)c1,2.62,(3-propan-2-ylphenyl) n-methyl-n-(2-methylpropanoyl)carbamate,466.2134205,5.147115248,2.828262417,2.828262417,1.583707832,1.583707832,19,242.169,4.086039514,0.421224418,0.409894848,-0.653142479,-0.409894848,3.4232,263.337,3,0,4,1,12.0004198,0.0,39.17630634,1.086239974,1.427543462,0.839030177,1,263.337
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.545,2-methyl-n-[4-nitro-3-(trifluoromethyl)phenyl]propanamide,512.3971413,4.13074841,2.290565093,2.290565093,1.286652759,1.286652759,19,265.126,3.668048358,0.422575227,0.325850488,-4.860147156,-0.325850488,3.2081,276.214,3,1,8,1,17.28195228,0.0,19.41092589,-2.564141629,0.0,0.680178358,1,276.21399999999994
CC(C)C(=O)O,2.52,2-methylpropanoic acid,56.56842503,1.492938206,0.49390115,0.49390115,0.0,0.0,6,80.042,1.758184438,0.30542353,0.30542353,-0.740740741,-0.48104159,0.727,88.106,1,1,2,0,5.969305288,0.0,13.8474744,0.0,0.0,0.512604011,1,88.10599999999998
CC(C)C(=O)OC1CCC(N2CCCCC2)CC1,1.905,(4-piperidin-1-ylcyclohexyl) 2-methylpropanoate,263.6671667,6.118748712,4.305008357,4.305008357,3.112098557,3.112098557,18,226.17,3.709522965,0.30813761,0.30813761,-0.031090273,-0.462173212,2.9827,253.386,3,0,3,2,5.969305288,0.0,58.79322576,0.0,0.0,0.72418768,1,253.38599999999988
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,1.83,"(3-hydroxy-2,2,4-trimethylpentyl) 2-methylpropanoate",206.9127714,5.439846708,2.489986847,2.489986847,1.411549599,1.411549599,15,192.129,4.647537174,0.307882836,0.307882836,-0.460683107,-0.464811368,2.2287,216.321,3,1,3,0,5.969305288,0.0,41.5424232,-0.390162037,0.0,0.716781545,1,216.32099999999997
CC(C)C(=O)OCCc1ccccc1,1.568,2-phenylethyl 2-methylpropanoate,277.6330203,3.557796404,1.949287361,1.949287361,1.080818303,1.080818303,14,176.13,3.603400927,0.307872495,0.307872495,-0.12413785,-0.46513281,2.4283,192.258,2,0,2,1,5.969305288,0.0,19.41092589,1.198200113,0.0,0.684736249,1,192.258
CC(C)C(=O)OCc1ccccc1,1.796,benzyl 2-methylpropanoate,264.6785848,3.248009826,1.695323532,1.695323532,0.895365065,0.895365065,13,164.119,3.279226168,0.30819896,0.30819896,-0.149210128,-0.460612343,2.3858,178.231,2,0,2,1,5.969305288,0.0,19.41092589,1.024537037,0.0,0.664132627,1,178.231
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,2.235,"2-methyl-1-(2-propan-2-ylpyrazolo[1,5-a]pyridin-3-yl)propan-1-one",552.3475936,4.964340212,2.884697045,2.884697045,1.962223364,1.962223364,17,212.167,1.971239066,0.168980301,0.168980301,0.000653817,-0.29374097,3.2964,230.311,3,0,3,2,11.29994566,0.0,49.66477152,2.597592593,0.0,0.758117011,1,230.311
CC(C)C(Br)C(=O)NC(N)=O,2.348,2-bromo-n-carbamoyl-3-methylbutanamide,169.9652183,3.485785523,1.082182017,2.555343409,0.493118898,0.607578339,11,211.982,3.976733662,0.318349473,0.318349473,-0.819351852,-0.35130096,0.6008,223.07,2,2,5,0,27.86823814,15.9299439,13.8474744,4.739595616,0.0,0.672535402,1,223.07
CC(C)C(Br)C(=O)O,2.372,2-bromo-3-methylbutanoic acid,90.42945954,2.970521651,0.821225174,2.270218957,0.285153962,0.285153962,8,171.957,2.306710573,0.31704349,0.31704349,-0.791666667,-0.480401199,1.4905,181.029,1,1,3,0,21.89924919,15.9299439,13.8474744,0.0,0.0,0.654886526,1,181.029
CC(C)C(Br)C(=O)OC(C)C(Cl)(Cl)Cl,2.435,"1,1,1-trichloropropan-2-yl 2-bromo-3-methylbutanoate",203.2532976,6.621951166,1.564367549,3.917436457,0.578212629,0.819756646,14,314.349,5.056892717,0.319898641,0.319898641,-1.583968726,-0.4572634,3.7078,326.445,2,0,6,0,56.70206886,50.73276357,20.7712116,0.0,0.0,0.583686334,1,326.44499999999994
