SMILES,pLD50,source
CC1CC2OC2CC1COC(=O)C1CC2OC2CC1C,1.7719999999999998,"Hillary,TDC"
CC1CC2OC2CC1COC(=O)CCCCC(=O)OCC1CC2OC2CC1C,1.964,"Hillary,TDC,TOXRIC"
CC1CC2Oc3ccc(Cl)cc3C(=O)N2O1,2.3150669705,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CC=C(C(C)C)CC1,0.923,Hillary
CC1CC=CC2C3OC3(C)C(C)C3C(Cc4ccccc4)NC(=O)C23OC(=O)OC=CC(C)(O)C1=O,4.736065368,"TDC,TOXRIC,USA data.gov"
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,2.387137438,"TDC,TOXRIC,USA data.gov"
CC1CC=CCC1C=O,1.3655,"Hillary,TDC"
CC1CC=CCC1COC(=O)CCCCC(=O)OCC1CC=CCC1C,1.759,"Hillary,TDC"
CC1CC=NN1C(=N)N=C(N)N,1.587347062,TOXRIC
CC1CC=NN1C(=N)N=C(N)N.Cl,1.6725543228524526,USA data.gov
CC1CCC(=O)CC1,2.1467944763179765,"Hillary,TOXRIC,USA data.gov"
CC1CCC(=O)O1,1.0560125775,"Hillary,TOXRIC"
CC1CCC(C(C)(C)O)CC1,1.494902829,TOXRIC
CC1CCC(C(C)C)C(=O)C1,2.4892636148572738,"TDC,TOXRIC,USA data.gov"
CC1CCC(C(C)C)C(O)C1,1.70521324,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CCC(C(C)C)C(OC(=O)Cc2ccccc2)C1,1.739420433,TOXRIC
CC1CCC(CO)CC1,2.161486571684153,USA data.gov
CC1CCC(N)CC1N,1.9645000000000001,"Hillary,TDC"
CC1CCC2(CC3=C1CCC3C)OC2(C)C,1.644154876,TOXRIC
CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,1.9197869685,"TDC,TOXRIC"
CC1CCC2(NC1)OC1CC3C4CC=C5C[C@@H](O)CCC5(C)C4CCC3(C)C1C2C,1.92,Hillary
CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)C)C41C,2.818272532664874,"TDC,TOXRIC,USA data.gov"
CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,4.390696003,TOXRIC
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,1.714570735,TOXRIC
CC1CCC2C(C)(C)C3CC12CC1OC13C,1.644154876,TOXRIC
CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O,1.6996331,TOXRIC
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1.704221746,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,3.1677032361693467,"TDC,TOXRIC,USA data.gov"
CC1CCC=C2N(C)C=C(C(N)=O)C(=O)N21,2.4699208225,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,1.298810791,TOXRIC
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,3.129878537,TOXRIC
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1.Cl,3.174306586037747,USA data.gov
CC1CCCC(C)N1CCCNc1[nH]nc2ccccc12,2.611909849,TOXRIC
CC1CCCC(C)N1CCCNc1n[nH]c2ccccc12,2.6119549246110942,"Hillary,USA data.gov"
CC1CCCC2C(C)OP(=S)(Cl)OC12,3.314,Hillary
CC1CCCC2N(C)C=C(C(N)=O)C(=O)N12,2.7808201595,"Hillary,TOXRIC"
CC1CCCCC1,1.486912859,TOXRIC
CC1CCCCC1=O,1.7365,"Hillary,TDC"
CC1CCCCC1NC(=O)Nc1ccccc1,1.66706484,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CCCCCCCCCCCCC(=O)C1,1.678363571,TOXRIC
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,2.121,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1,2.186495118,TOXRIC
CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1.Cl,2.2284475229568814,USA data.gov
CC1CCCCN1N=O,2.329652076,"TDC,TOXRIC,USA data.gov"
CC1CCCCOC1=O,1.133,"Hillary,TDC"
CC1CCCC[N+]1(C)CCC(Oc1ccccc1Cl)c1ccccc1,2.408885353,TOXRIC
CC1CCCOC1=O,0.9844999999999999,"Hillary,TDC"
CC1CCCc2ccccc21,1.3389705870127695,"TOXRIC,USA data.gov"
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.902029277,TOXRIC
CC1CCOC(Cn2cncn2)(c2cc3ccccc3o2)O1,2.476150246,TOXRIC
CC1CN(C(=O)Cn2c(=O)sc3ccccc32)CC(C)O1,2.282,"Hillary,TDC,TOXRIC"
CC1CN(C)[Si](C)(C)C1,2.855234378,TOXRIC
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,2.215554952,TOXRIC
CC1CN(C2CCCCCCCCCCC2)CC(C)O1,2.0270140187629746,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CN(CCCCCCCCNC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)CC(C)O1,3.9390371057805966,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1,2.549530461,TOXRIC
CC1CN(CCO)CC1C,2.06606444,"Hillary,TOXRIC"
CC1CN(S(=O)(=O)c2cccc3cnccc23)CCN1,2.841204487,TOXRIC
CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,1.894765635,TOXRIC
CC1CN1,3.4779260415,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CN1C(=O)c1cccc(C(=O)N2CC2C)c1,2.298007689,"Hillary,TOXRIC,USA data.gov"
CC1CN1P(=O)(N1CC1C)N1CC1C,3.1991890109999996,"Hillary,TOXRIC"
CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,1.914870497,TOXRIC
CC1CNC(=S)[S][Zn][S]C(=S)N1,1.532665968,TOXRIC
CC1CNC(C)CN1,1.5579742985,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CNCC(C)O1,1.6095755561197371,"Hillary,TOXRIC,USA data.gov"
CC1CNCCN1,1.6931099785,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CNCCN1SC=S,1.94524695,TOXRIC
CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,1.530323521,TOXRIC
CC1CO1,2.1841215055000003,"Hillary,TDC,TOXRIC,USA data.gov"
CC1COC(=O)O1,0.5085,"Hillary,TDC"
CC1COC(C(Cl)(Cl)Cl)O1,2.732960597,"Hillary,TOXRIC,USA data.gov"
CC1COC(C(Cl)CCl)O1,2.475,"Hillary,TDC,TOXRIC"
CC1COC(C)CO1,1.5879353488181782,"TOXRIC,USA data.gov"
CC1COC(Cn2ccnc2)(c2cc3cc(Cl)cc(Cl)c3o2)O1,2.548026843,TOXRIC
CC1COC(Cn2cncn2)(c2cc3cc(Cl)cc(Cl)c3o2)O1,2.549239974,TOXRIC
CC1COC(Cn2cncn2)(c2cc3cc(Cl)ccc3o2)O1,2.504807837,TOXRIC
CC1COC(Cn2cncn2)(c2cc3ccccc3o2)O1,2.455306338,TOXRIC
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,2.447,"Hillary,TDC,TOXRIC,USA data.gov"
CC1COC(c2ccccc2)O1,1.73826247758123,"Hillary,TOXRIC,USA data.gov"
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.907,"Hillary,TDC,TOXRIC"
CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,3.132981336,TOXRIC
CC1COc2c(N3CC(N)C4(CCC4)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.287141952,TOXRIC
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.0992856298933344,"Hillary,TDC,TOXRIC,USA data.gov"
CC1COc2ccccc2N1C(=O)C(Cl)Cl,1.716203741,TOXRIC
CC1COn2c1nc1ccccc1c2=O,2.4220738185000004,"Hillary,TDC,TOXRIC,USA data.gov"
CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1.851,Hillary
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,1.8508760679151828,"TOXRIC,USA data.gov"
CC1CS1,2.465265724642265,"Hillary,TOXRIC,USA data.gov"
CC1CSC(c2ccccc2OC(=O)N(C)C)S1,3.3061496965000003,"Hillary,TDC,TOXRIC,USA data.gov"
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,4.305,"TDC,TOXRIC,USA data.gov"
CC1Cc2c3c(c4c(c2S(=O)(=O)O1)C1(CC1C)C4C)CC3C,2.503024888,TOXRIC
CC1Cc2cc(C(=O)CCc3ccccc3)ccc2O1,2.0929989677467025,"Hillary,TDC,TOXRIC,USA data.gov"
CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,2.926257167,"Hillary,TOXRIC,USA data.gov"
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.086172308,TOXRIC
CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1,2.330319897,TOXRIC
CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1.Cl,2.371623656170617,USA data.gov
CC1N=C(N)CC1c1ccccc1,2.6179580096074178,"Hillary,TDC,TOXRIC,USA data.gov"
CC1N=C(c2ccccc2Cl)c2c(ccc(NC(=O)NCCO)c2Br)N(C)C1=O,1.982055842,TOXRIC
CC1N=C(c2ccccc2Cl)c2c(ccc(NC(=O)NCCO)c2Cl)N(C)C1=O,1.939829637,TOXRIC
CC1N=C(c2ccccc2F)c2c(ccc(NC(=O)NCCO)c2Br)N(C)C1=O,1.966898858,TOXRIC
CC1NC(=O)c2cc(N)ccc2O1,2.1000646625000003,"Hillary,TDC,TOXRIC,USA data.gov"
CC1NC(=O)c2ccccc2O1,2.2019662087469722,"Hillary,TDC,TOXRIC,USA data.gov"
CC1NC(=S)C(C(O)O)C(O)C1C,1.409254536,TOXRIC
CC1NC(=S)NC1=O,2.093328278,"Hillary,TOXRIC,USA data.gov"
CC1NC(C)N(CCN2C(=S)SC(C)NC2C)C(=S)S1,1.8458468622649349,"Hillary,TOXRIC,USA data.gov"
CC1NCCOC1c1ccccc1,2.680188584592301,"Hillary,TDC,TOXRIC,USA data.gov"
CC1NCCOC1c1ccccc1.Cl,3.1123368357453174,USA data.gov
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,5.443786173112622,"Hillary,TOXRIC,USA data.gov"
CC1OC(=O)C(C)OC1=O,1.4985707554656473,"TOXRIC,USA data.gov"
CC1OC(C)OC(C)O1,1.936,"Hillary,TOXRIC,USA data.gov"
CC1OC(C)OC(C)OC(C)O1,2.89,"Hillary,TOXRIC,USA data.gov"
CC1OC(Cn2ccnc2)(c2cc3cc(Cl)cc(Cl)c3o2)OC1C,2.564940518,TOXRIC
CC1OC(Cn2cncn2)(c2cc3cc(Cl)cc(Cl)c3o2)OC1C,2.566107374,TOXRIC
CC1OC(Cn2cncn2)(c2cc3ccccc3o2)OC1C,2.476150246,TOXRIC
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,4.373083208,"Hillary,TOXRIC,USA data.gov"
CC1OC(OC2C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1.4297576617805792,"TOXRIC,USA data.gov"
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1.43,"Hillary,TDC"
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O.Cl,1.2764900041980525,USA data.gov
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,1.4506973195000001,"Hillary,TOXRIC"
CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,2.096626413,TOXRIC
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,4.441296864642859,"TDC,TOXRIC,USA data.gov"
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,4.431,"Hillary,TDC,TOXRIC"
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,4.507969435004814,"TDC,TOXRIC,USA data.gov"
CC1OC(OC2C(OC(=O)C=Cc3ccc(O)c(O)c3)C(CO)OC3OCC(c4ccc(O)c(O)c4)OC32)C(O)C(O)C1O,2.09522237,TOXRIC
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,3.9768133445,"TDC,TOXRIC"
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C2OC(C)(C)OC2C1O,5.331771869,"Hillary,TOXRIC"
CC1OC(OC2CCC(OC3C(O)CC(c4ccc5c(c4O)C(=O)C4=C(C5=O)C5(O)C(=O)CC(C)(OC6CCC(OC7=CCC(=O)C(C)O7)C(C)O6)CC5(O)C=C4)OC3C)OC2C)=CCC1=O,2.970804644,TOXRIC
CC1OC(OCC2OC(O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,2.055126178,TOXRIC
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,1.8610777661598692,"TOXRIC,USA data.gov"
CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O,2.235084596,"Hillary,TOXRIC"
CC1OC1(C)C,1.514196998,"Hillary,TDC,TOXRIC,USA data.gov"
CC1OC1C1CCC2(C)OC2C1,1.475410539,TOXRIC
CC1OC1P(=O)(O)O,1.388510005,TOXRIC
CC1OC2(CS1)CN1CCC2CC1,3.106424101,TOXRIC
CC1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.508218282860325,"Hillary,TDC,TOXRIC,USA data.gov"
CC1OCCO1,1.482607487,"Hillary,TOXRIC,USA data.gov"
CC1OCN=C(c2ccccc2)S1,2.47,"Hillary,TDC,TOXRIC"
CC1OP(=S)(Cl)OC2CCCCC12,3.302,"Hillary,TDC,TOXRIC"
CC1Oc2cc(C(=O)C=Cc3ccc(Cl)cc3)ccc2N(C)C1=O,2.232734439,TOXRIC
CC1Oc2cc(C(=O)C=Cc3ccc(O)cc3)ccc2N(C)C1=O,2.208640183,TOXRIC
CC1Oc2cc(C(=O)C=Cc3ccccc3)ccc2N(C)C1=O,2.186601809,TOXRIC
CC1Oc2cc(C(=O)c3ccc(Cl)cc3)ccc2N(C)C1=O,2.198321616,TOXRIC
CC1Oc2cc(C(=O)c3ccc(Cl)cc3)ccc2NC1=O,2.178587058,TOXRIC
CC1Oc2cc(C(=O)c3ccccc3)ccc2N(C)C1=O,2.148156719,TOXRIC
CC1Oc2cc(C(=O)c3ccccc3)ccc2NC1=O,2.125942966,TOXRIC
CC1Oc2cc(C(=O)c3cccs3)ccc2N(C)C1=O,2.157366092,TOXRIC
CC1Oc2ccccc2CC1N(C)C,2.3720499554324332,"Hillary,TDC,TOXRIC,USA data.gov"
CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,2.370310168,TOXRIC
CC=C(C(=O)NC(N)=O)C(C)C,1.2767476651436676,"TOXRIC,USA data.gov"
CC=C(C)C(=O)N1CCCc2cc(C)ccc21,2.018024933751404,"TDC,TOXRIC,USA data.gov"
CC=C(C)C(=O)O,1.301537823,TOXRIC
CC=C(C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,3.2441848215,"TDC,TOXRIC"
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,3.572971877,TOXRIC
CC=C(C)C(=O)OCC,1.408819768,TOXRIC
CC=C(C)C(=O)OCC=C(C)CCC=C(C)C,1.67459479,TOXRIC
CC=C(C)C(=O)OCCC=CCC,1.56172851,TOXRIC
CC=C(C)C(=O)OCCc1ccccc1,1.611232458,TOXRIC
CC=C(C)C=CC=C(C)C,1.855544659,"TDC,TOXRIC,USA data.gov"
CC=C(C=O)CC,1.577,TDC
CC=C(CC)C(=O)NC(N)=O,1.7958496565000002,"TDC,TOXRIC"
CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,4.208301585725124,"TDC,TOXRIC,USA data.gov"
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,3.596144132555774,"TDC,TOXRIC,USA data.gov"
CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,2.0369019895,"TDC,TOXRIC"
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.014321604108739,"TOXRIC,USA data.gov"
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,3.8839477752185383,"TDC,USA data.gov"
CC=C1CC2C=CC1C2,1.626008791676806,USA data.gov
CC=C1CC2CC1C1C3C=CC(C3)C21,2.341300502313985,USA data.gov
CC=CC#N,2.365387166815956,"TOXRIC,USA data.gov"
CC=CC(=O)C1=C(C)CCCC1(C)C,1.8186009496098587,USA data.gov
CC=CC(=O)N(CC)c1ccccc1C,2.132014075,TOXRIC
CC=CC(=O)O,1.934976354,"TDC,TOXRIC"
CC=CC(=O)OC,1.495357849,TOXRIC
CC=CC(=O)OC(=O)/C=C/C,1.736199352,TOXRIC
CC=CC(=O)OC(=O)C=CC,1.7361993517302396,USA data.gov
CC=CC(=O)OC(C=CC)OC(=O)C=CC,1.937444307,"TDC,TOXRIC,USA data.gov"
CC=CC(=O)OCC,1.5803318329692986,"TOXRIC,USA data.gov"
CC=CC(=O)OCC=C(C)CCC=C(C)C,1.648024157,TOXRIC
CC=CC(=O)OCCCCCC,1.532122218,TOXRIC
CC=CC(C)=O,1.4197389599776684,USA data.gov
CC=CC(C)C1(CC)C(=O)NC(=O)NC1=O,4.049721822152435,"TDC,TOXRIC,USA data.gov"
CC=CC(C)OC,1.917913282,TOXRIC
CC=CC(N)=O,1.478086872,"TDC,TOXRIC"
CC=CC=CC#N,2.116604946,"TDC,TOXRIC,USA data.gov"
CC=CC=CC(=O)NO,1.713357347,"TDC,TOXRIC,USA data.gov"
CC=CC=CC(=O)O,1.183,"TDC,TOXRIC,USA data.gov"
CC=CC=CC(=O)OCC1CO1,1.466,TDC
CC=CC=CC(=O)[O-].[K+],1.539232245980527,USA data.gov
CC=CC=CC(=O)[O-].[Na+],1.2725481402036816,USA data.gov
CC=CC=CC(C)=O,1.9591113935000002,"TDC,TOXRIC"
CC=CC=CC=CC(C)=O,1.50084476,"TDC,TOXRIC"
CC=CC=CC=O,2.505733169892946,"TOXRIC,USA data.gov"
CC=CC=CCCCCCCCO,1.755653366,TOXRIC
CC=CC=CCO,1.722,TDC
CC=CC=CCOC(=O)C(C)C,1.52694893,"TDC,TOXRIC,USA data.gov"
CC=CC=CCOC(=O)CCC,1.726231851,TOXRIC
CC=CC=CCOC(C)=O,1.507,TDC
CC=CC=CCOCCC#N,1.621,TDC
CC=CC=CCOCCO,1.6269999999999998,TDC
CC=CC=O,2.942572269,TOXRIC
CC=CCC#N,3.0517847379683545,USA data.gov
CC=CCC(C(=O)O)c1ccc(-c2ccccc2)cc1,2.425436395,"TDC,TOXRIC,USA data.gov"
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,2.909872123,"TDC,TOXRIC,USA data.gov"
CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,2.363052244501944,USA data.gov
CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,2.3064999629198883,USA data.gov
CC=CCC=CCCCCCCCCOC(C)=O,2.402085909,TOXRIC
CC=CCCCCCCCC(=O)OC,1.8201073,"TDC,TOXRIC"
CC=CCO,1.92385212,"TDC,TOXRIC"
CC=CCOC=CC,1.147,TDC
CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,2.2789456747667765,"TOXRIC,USA data.gov"
CC=CCl,1.5937744020671851,"TDC,TOXRIC,USA data.gov"
CC=Cc1cc(OC)c(OC)cc1OC,2.3142782341846866,USA data.gov
CC=Cc1ccc(O)c(OC)c1,2.022259133946431,"TDC,TOXRIC,USA data.gov"
CC=Cc1ccc(OC(=O)NC)c(OC)c1,2.645925052,TOXRIC
CC=Cc1ccc(OC(C)=O)c(OC)c1,1.776555911,TOXRIC
CC=Cc1ccc(OC)c(OC)c1,1.853043235,"TDC,TOXRIC,USA data.gov"
CC=Cc1ccc(OC)cc1,2.136872041561616,"TDC,USA data.gov"
CC=Cc1ccc(OCC)c(O)c1,1.870772002085992,"TDC,TOXRIC,USA data.gov"
CC=Cc1ccc(OCCCCC)c(OC)c1,1.670874568,TOXRIC
CC=Cc1ccc(OCc2ccccc2)c(OC)c1,1.715199803630869,"TDC,TOXRIC,USA data.gov"
CC=Cc1ccc(OP(=S)(OC)OC)c(OC)c1,3.061912166,"TDC,TOXRIC,USA data.gov"
CC=Cc1ccc2c(c1)OCO2,2.083,"TDC,TOXRIC,USA data.gov"
CC=Cc1ccccc1,1.516237810002407,"TOXRIC,USA data.gov"
CC=N,1.36699306,TOXRIC
CC=NN(C)C=O,2.4951876001670743,"TDC,USA data.gov"
CC=NO,1.9021205464769224,USA data.gov
CC=O,1.707548052435489,"Hillary,USA data.gov"
CCB(CC)CC,2.6201493500888127,"TOXRIC,USA data.gov"
CCBr,1.906978620154828,"Hillary,TDC,TOXRIC,USA data.gov"
CCC,0.94543904,TOXRIC
CCC#N,3.1499646625,"Hillary,TDC,TOXRIC,USA data.gov"
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,1.951590055,TOXRIC
CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,2.154641015388738,"TDC,TOXRIC,USA data.gov"
CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,2.812345274,"TDC,TOXRIC,USA data.gov"
CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,1.93508497,TOXRIC
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.9571015085,"TDC,TOXRIC"
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,2.6754602384273287,USA data.gov
CCC(=CC(=NO)C(N)=O)/C(C)=[N+](\[O-])O,2.519279441,TOXRIC
CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],2.519139720459842,"TDC,USA data.gov"
CCC(=NOCC=CCl)C1=C(O)CC(C2CCOCC2)CC1=O,4.9457708979284725,USA data.gov
CCC(=O)C(C)=O,1.5231932864014799,"Hillary,USA data.gov"
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.556048123042302,"Hillary,TDC,TOXRIC,USA data.gov"
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,3.604469688104434,USA data.gov
CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.697163301,"Hillary,TDC,TOXRIC,USA data.gov"
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,3.060852385,TOXRIC
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1.Cl,3.120572400919567,USA data.gov
CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,3.311,"Hillary,TDC"
CCC(=O)C=CC1=C(C)CCCC1(C)C,1.615590269,TOXRIC
CCC(=O)C=CC1C(C)=CCCC1(C)C,1.615590269,TOXRIC
CCC(=O)C=CC=C(C)CCC=C(C)C,1.615590269,TOXRIC
CCC(=O)C=Cc1ccc(OC)cc1,1.580336399,TOXRIC
CCC(=O)CC,1.604760843,"Hillary,TOXRIC,USA data.gov"
CCC(=O)CC(C)CC,1.5639353961734752,"Hillary,TDC,TOXRIC,USA data.gov"
CCC(=O)CCC1C(C)=CCCC1(C)C,1.619813078,TOXRIC
CCC(=O)N(c1ccccc1)C1CCN(CCCC(=O)c2ccc(F)cc2)C2CCCCC21,3.11,"Hillary,TDC,TOXRIC"
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,4.2718427299999995,"Hillary,TDC,TOXRIC,USA data.gov"
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.4678562968768745,USA data.gov
CCC(=O)N(c1ccccc1)C1CCN2CC(c3ccccc3)c3ccccc3C2C1,3.136256438,TOXRIC
CCC(=O)N(c1ccccc1)C1CCN2CC(c3ccccc3)c3ccccc3C2C1.Cl,3.17320764255878,USA data.gov
CCC(=O)N(c1ccccn1)C(C)CN1CCCCC1.O=C(O)C=CC(=O)O,2.4824433497010494,USA data.gov
